1987 8 0.671606
1987 9 0.498769
1987 10 0.302465
1987 11 0.539021
1987 12 0.58023
1988 1 0.308589
1988 2 0.53579
1988 3 0.402087
1988 4 0.492071
1988 5 0.580223
1988 6 0.260459
1988 7 0.139592
1988 8 0.002805
1988 9 0.028849
1988 10 -0.055829
1988 11 -0.118817
1988 12 -0.267394
1989 1 -0.788988
1989 2 -0.884544
1989 3 -0.463033
1989 4 -0.133183
1989 5 -0.071587
1989 6 0.024797
1989 7 0.006862
1989 8 0.002445
1989 9 0.297342
1989 10 -0.00959
1989 11 0.341827
1989 12 0.013609
1990 1 0.299049
1990 2 -0.241697
1990 3 -0.321466
1990 4 0.087824
1990 5 -0.19467
1990 6 0.164429
1990 7 -0.169722
1990 8 0.046846
1990 9 0.047015
1990 10 0.073715
1990 11 0.51735
1990 12 0.623579
1991 1 0.277897
1991 2 0.556813
1991 3 0.405411
1991 4 0.220733
1991 5 -0.168474
1991 6 0.087906
1991 7 -0.028495
1991 8 -0.141564
1991 9 0.157456
1991 10 -0.068427
1991 11 -0.09872
1991 12 -0.093364
1992 1 -0.698383
1992 2 -0.742801
1992 3 -0.219307
1992 4 -0.223997
1992 5 -0.375948
1992 6 0.210289
1992 7 -0.168132
1992 8 -0.03958
1992 9 -0.161885
1992 10 0.038047
1992 11 -0.238122
1992 12 -0.029806
1993 1 -0.529932
1993 2 -0.160471
1993 3 -0.062866
1993 4 -0.034822
1993 5 0.095754
1993 6 0.283494
1993 7 0.160219
1993 8 0.241472
1993 9 0.162694
1993 10 0.401269
1993 11 0.65955
1993 12 0.454313
1994 1 0.473762
1994 2 -0.026513
1994 3 0.127217
1994 4 0.145069
1994 5 0.254369
1994 6 0.02448
1994 7 -0.132446
1994 8 -0.109397
1994 9 -0.228646
1994 10 0.050058
1994 11 0.135311
1994 12 -0.292168
1995 1 -0.344668
1995 2 -0.07656
1995 3 0.1767
1995 4 -0.082816
1995 5 0.217977
1995 6 0.545003
1995 7 0.320433
1995 8 0.454631
1995 9 0.326474
1995 10 0.421393
1995 11 0.069632
1995 12 0.367756
1996 1 0.660378
1996 2 0.629691
1996 3 0.404694
1996 4 -0.046556
1996 5 0.426696
1996 6 -0.014076
1996 7 0.312087
1996 8 0.208266
1996 9 0.409964
1996 10 0.003616
1996 11 -0.174865
1996 12 0.489667
1997 1 0.686061
1997 2 -0.4659
1997 3 -0.299109
1997 4 -0.447412
1997 5 -0.049773
1997 6 0.250331
1997 7 0.568598
1997 8 0.38717
1997 9 0.532816
1997 10 0.473544
1997 11 0.704409
1997 12 0.461747
1998 1 0.582423
1998 2 1.133365
1998 3 0.143219
1998 4 1.242529
1998 5 0.916403
1998 6 0.751773
1998 7 0.954533
1998 8 0.667842
1998 9 0.552108
1998 10 0.690718
1998 11 0.776747
1998 12 0.85137
1999 1 0.670613
1999 2 0.74014
1999 3 0.584873
1999 4 0.559336
1999 5 0.37502
1999 6 0.447205
1999 7 0.13588
1999 8 -0.013911
1999 9 0.30638
1999 10 0.252799
1999 11 0.561184
1999 12 0.401355
2000 1 0.535476
2000 2 -0.442438
2000 3 0.013436
2000 4 0.819136
2000 5 0.68171
2000 6 0.028874
2000 7 0.415541
2000 8 0.300924
2000 9 0.261489
2000 10 0.153554
2000 11 0.278889
2000 12 0.339427
2001 1 0.339625
2001 2 0.194763
2001 3 0.859635
2001 4 0.516834
2001 5 0.311389
2001 6 -0.074083
2001 7 0.321909
2001 8 0.49082
2001 9 0.516066
2001 10 0.499868
2001 11 0.506139
2001 12 1.099885
2002 1 0.087351
2002 2 0.559528
2002 3 0.763461
2002 4 0.643179
2002 5 0.564791
2002 6 0.369684
2002 7 0.963863
2002 8 0.63688
2002 9 0.634786
2002 10 0.384632
2002 11 0.66299
2002 12 0.775462
2003 1 0.733037
2003 2 0.797032
2003 3 0.291067
2003 4 0.670776
2003 5 0.656972
2003 6 0.243736
2003 7 0.182363
2003 8 0.377232
2003 9 0.348367
2003 10 0.87441
2003 11 0.90191
2003 12 0.330643
2004 1 0.686188
2004 2 0.578936
2004 3 0.812939
2004 4 0.62553
2004 5 0.333132
2004 6 0.017713
2004 7 0.319067
2004 8 0.531537
2004 9 0.265124
2004 10 0.67251
2004 11 0.672773
2004 12 0.679463
2005 1 0.135071
2005 2 1.199081
2005 3 0.919501
2005 4 0.748814
2005 5 0.512898
2005 6 0.381313
2005 7 0.429921
2005 8 0.580557
2005 9 0.564927
2005 10 0.5356
2005 11 0.592228
2005 12 1.028927
2006 1 0.772556
2006 2 1.110866
2006 3 0.728895
2006 4 0.473686
2006 5 0.498332
2006 6 0.454236
2006 7 0.54507
2006 8 0.564008
2006 9 0.28637
2006 10 0.749218
2006 11 0.270279
2006 12 -0.09777
2007 1 0.148198
2007 2 0.8366
2007 3 0.647411
2007 4 0.581859
2007 5 0.642827
2007 6 0.484797
2007 7 0.297551
2007 8 0.373566
2007 9 0.322742
2007 10 0.522379
2007 11 0.711015
2007 12 0.490534
2008 1 -0.166971
2008 2 -0.160503
2008 3 1.040516
2008 4 0.410115
2008 5 0.332848
2008 6 0.316988
2008 7 0.378686
2008 8 0.282626
2008 9 0.630419
2008 10 0.434082
2008 11 0.511392
2008 12 0.794558
2009 1 0.71566
2009 2 1.394851
2009 3 0.706877
2009 4 0.653205
2009 5 0.490231
2009 6 0.817843
2009 7 0.793221
2009 8 0.808329
2009 9 0.74874
2009 10 0.776388
2009 11 0.439667
2009 12 1.093853
2010 1 1.504244
2010 2 1.879437
2010 3 1.483145
2010 4 1.116423
2010 5 1.097514
2010 6 0.767416
2010 7 0.637361
2010 8 0.656196
2010 9 0.580209
2010 10 0.896466
2010 11 1.169414
2010 12 0.850887
2011 1 0.489591
2011 2 0.889274
2011 3 0.626256
2011 4 0.452514
2011 5 0.566501
2011 6 0.617657
2011 7 0.750375
2011 8 0.543908
2011 9 0.637115
2011 10 0.462855
2011 11 0.479435
2011 12 0.122685
2012 1 0.037381
2012 2 0.432745
2012 3 0.173624
2012 4 0.690174
2012 5 0.776735
2012 6 0.567741
2012 7 0.57363
2012 8 0.471332
2012 9 0.378625
2012 10 0.843193
2012 11 1.183967
2012 12 0.762522
2013 1 0.704434
2013 2 1.03829
2013 3 1.414502
2013 4 0.374101
2013 5 0.784482
2013 6 0.551272
2013 7 0.505717
2013 8 0.180404
2013 9 0.571962
2013 10 0.508839
2013 11 0.698323
2013 12 0.419163
2014 1 0.86356
2014 2 0.472456
2014 3 0.550402
2014 4 0.886761
2014 5 0.586412
2014 6 0.778702
2014 7 0.8993
2014 8 0.61836
2014 9 0.687606
2014 10 0.702505
2014 11 0.827922
2014 12 0.702023
2015 1 0.232602
2015 2 1.182076
2015 3 0.674856
2015 4 0.373689
2015 5 0.940784
2015 6 0.768595
2015 7 0.842611
2015 8 0.940358
2015 9 1.171393
2015 10 1.308644
2015 11 0.976618
2015 12 0.164341
2016 1 1.000954
2016 2 1.064509
2016 3 1.403135
2016 4 1.40312
2016 5 1.074999
2016 6 0.823051
2016 7 0.759082
2016 8 0.769025
2016 9 0.771969
2016 10 1.134536
2016 11 1.191064
2016 12 1.193657
2017 1 0.994174
2017 2 0.760051
2017 3 0.722575
2017 4 0.811998
2017 5 0.979604
2017 6 0.674215
2017 7 0.767484
2017 8 0.889857
2017 9 0.947597
2017 10 0.661854
2017 11 0.684036
2017 12 0.701654
2018 1 0.491833
2018 2 1.30265
2018 3 1.442122
2018 4 0.702544
2018 5 0.803599
2018 6 0.606275
2018 7 0.80341
2018 8 0.467968
2018 9 0.781956
2018 10 0.722203
